m,k,b
12.047446,4.6422944,2.1103766
10.649649,4.9143386,1.5041837
6.6212544,5.355875,1.2776486
9.071926,4.5929003,1.394111
14.173688,3.6601522,1.4564555
14.734223,3.0719044,1.6869189
12.595259,4.452693,2.970582
9.4726305,6.5080914,2.7961867
9.517483,6.691551,2.2429202
5.224372,4.3235507,1.8714571
10.282036,6.3590846,2.3893416
8.429482,6.072317,2.1606374
8.289173,6.4810147,2.5972087
9.265121,3.9853096,1.6193113
5.1042333,3.729775,1.9509374
11.27374,5.43834,1.9971746
10.769613,5.006581,1.5589932
11.34126,3.053169,2.4247785
9.985344,5.6129513,2.564451
8.4632845,6.7347684,1.6086657
12.667014,3.143233,1.9961542
9.877318,4.197031,1.5098197
12.958489,3.9882686,1.6314331
10.0370245,6.442668,2.6303096
7.9798336,2.1226857,2.1767447
11.537381,6.4518414,1.456805
11.857703,2.506334,2.1373854
14.3940735,3.8546274,1.9820054
10.368455,5.229269,1.0171409
10.853565,5.5433607,2.4970682
11.314586,4.941412,2.9296896
9.901722,3.0766766,1.6138166
14.094244,5.521228,2.6428819
9.5650215,4.8983274,1.551138
10.241726,5.6319547,2.365023
11.04274,6.5244374,1.7609683
12.86519,5.653597,2.4805253
10.80947,2.6340642,2.257311
11.0197525,5.5387077,2.4001815
14.095766,3.5416372,1.1585959
9.135357,6.473224,1.8823773
5.536388,3.658911,2.186127
12.118395,2.3802109,2.2728674
5.1121006,5.4651904,2.0261188
10.011601,5.694524,1.6115525
7.3884673,3.7465746,1.4988866
9.051501,6.8515615,2.8408237
8.2474375,4.6119685,2.8727794
9.578332,6.0236206,1.6581701
11.309398,6.3705983,1.7403082
13.175524,3.581341,2.0364318
8.293338,4.474399,2.157371
10.110728,3.1423652,1.843771
11.049472,4.0930967,1.6887109
5.1117,5.5381856,2.5728543
14.908175,4.8407207,2.4549444
8.847221,4.2542105,1.6268073
13.424513,6.2998247,1.8679436
11.415661,3.5821838,2.0269337
6.840607,5.1846943,2.6250627
7.0184336,6.4722466,1.8089286
14.844066,6.1027284,2.6252825
11.476876,4.722806,2.308227
10.52707,3.0430856,1.6867223
9.151635,5.4744463,1.6269718
10.305587,4.0669565,1.6729857
12.78278,6.5859437,1.6823685
13.688487,3.0212035,1.7526757
9.65748,3.2320733,2.771049
7.552075,4.133395,1.899684
9.42807,4.996181,2.5817783
8.358329,4.723008,2.0625756
11.114107,2.9891734,1.8537407
9.270848,4.630278,2.2844944
11.733818,3.2997456,1.7196938
11.182427,3.691045,2.204507
7.159557,5.450007,1.773337
7.151889,3.057454,1.6620636
12.640353,2.8342474,1.6672957
5.414821,2.6327088,1.9722942
10.507799,6.812092,1.9863715
7.8695626,4.215598,2.2641757
14.796838,4.029187,2.8621516
12.825321,3.5944414,1.5008163
14.102404,4.5456142,2.282406
14.730632,4.263263,1.0600904
9.539959,3.6097407,2.037911
11.696356,5.6205873,2.289366
10.167579,5.1056533,2.5500739
10.986457,4.303227,2.6435685
11.191436,2.9077883,2.3255455
7.490155,4.0036144,2.4313302
11.186141,3.8956044,1.7668111
6.065452,4.2384524,1.1353111
11.419013,4.0742316,1.6242162
9.559362,4.689078,2.2747302
10.609613,5.889331,2.5783427
6.8577027,5.2237344,2.2745445
12.54057,4.9060116,2.0103703
10.211069,4.553399,1.9940085
10.578408,2.2253215,2.1863859
9.57843,4.864844,2.4184186
11.609113,4.5541863,1.3666542
9.932221,5.514733,1.6853884
10.059045,3.0875397,1.9486574
10.765757,3.5001004,1.5264081
8.22469,4.341318,1.9251184
11.139585,4.60594,1.5757829
13.033487,3.257284,2.9219894
8.624132,3.7104347,1.5193535
9.937029,2.8840275,1.4290049
8.89881,6.5395994,1.8004568
9.027909,5.38564,2.0980647
10.985596,4.9671426,2.7446117
10.370037,3.3986309,2.4520898
9.549557,6.5575314,1.9459734
13.041959,5.6282496,2.4149697
10.354689,6.549862,1.7439895
13.393391,5.329063,1.8482876
6.3519244,5.3795743,2.1404135
7.930578,6.7001348,1.8004775
9.131996,4.127539,2.4850378
7.780722,4.9484124,1.2824453
6.752773,5.8468966,1.266155
11.998812,4.080026,1.6551064
8.430714,3.2427032,1.5698094
5.8939576,5.4349475,1.684189
7.822927,3.2088156,2.4520884
10.829186,6.7560687,1.6733705
7.7715898,3.0258825,2.7658205
11.541327,2.930423,1.1699332
9.330479,6.1122017,2.2768946
11.220943,4.9897,1.7060666
11.419431,4.094962,1.8116051
12.544433,3.022535,1.3398359
10.322274,5.951597,2.2735355
10.018856,2.866116,1.4581293
12.390785,5.794462,1.4171051
9.243244,2.965768,1.665162
6.4210715,3.1913323,1.6675498
14.207476,2.6332152,2.417099
12.310635,2.9397306,1.4001974
9.202145,5.5524282,2.1420326
10.756088,5.3334966,2.2110438
8.594312,6.0711226,1.1563034
14.786794,3.376236,1.8031147
7.2888823,4.5703917,1.8652246
10.862665,3.6445224,2.5154083
11.529223,5.2967668,2.5114686
11.161082,3.5543466,2.2646139
10.659692,5.410612,1.7350914
10.815056,6.668355,2.6401098
6.2555666,3.6924288,1.8363338
11.29904,6.072264,2.074698
10.829451,3.5314083,2.0022898
14.547467,6.543963,1.6777734
7.412197,4.131908,1.3208835
5.6851335,4.4833913,1.7950902
9.508258,3.435328,2.0719612
14.921505,3.292484,1.4679437
9.031189,5.3187585,1.5702913
12.362991,5.224215,1.8679769
6.8639493,4.474549,1.8577689
7.0217824,5.204471,1.7725428
12.308518,4.9256716,2.8306544
9.063091,2.8998704,1.1927031
10.769605,3.8387022,2.2024024
8.193039,5.8410134,2.2975767
7.352934,4.1940055,1.6399275
11.848557,5.565057,1.9142681
14.058982,6.7096934,2.6309114
6.9375014,2.674363,1.850872
9.316635,5.869558,1.5503699
14.724806,5.555062,2.2656188
10.338829,5.647195,2.9441426
9.79615,5.232185,2.2645373
12.721641,4.8079176,2.2867491
14.531848,6.348309,1.2068164
8.652658,5.0645757,1.6769814
9.978777,4.6108913,1.706669
10.081726,5.8905,1.3644629
7.5466366,3.216549,2.7758524
7.9055114,4.456584,1.8937415
11.192003,3.5478046,2.4780574
8.526328,4.0177684,1.4852471
11.122178,4.3229203,2.1835213
9.038829,6.27901,1.531651
8.737553,4.840334,2.3201907
10.648626,6.3410974,1.5064306
10.068915,3.632803,1.9392062
11.282115,6.0797505,2.5653422
7.122283,2.1757302,2.4375281
9.525004,6.7100215,1.7628455
9.017691,2.993457,1.2509197
7.534458,5.092987,2.1269987
8.504161,2.9644787,1.5472789
14.02523,5.4306164,1.220839
12.27339,4.382032,1.2962048
12.889062,4.676598,1.3130419
12.121088,4.171938,1.753866
6.1532717,3.6499705,2.233268
10.383294,4.24693,1.6741402
10.757527,4.39052,2.6241672
6.9483757,2.9731116,1.5477823
11.6843405,5.1435757,1.6793783
6.538824,3.7693236,2.5779526
6.844476,5.045522,2.2829309
9.2859955,5.1716714,1.6180305
11.937524,4.359698,1.0205697
11.772526,3.6629686,1.712737
8.961215,3.6592212,2.3985195
10.183875,4.7305093,2.0271301
8.12854,5.599458,1.1188961
5.193511,5.4613404,2.0838058
10.07678,5.486285,2.3964698
12.300939,3.1309898,1.7249122
9.204482,4.748657,1.8935729
9.578082,2.405475,1.7898071
7.371296,5.949021,1.922216
12.165338,4.7483277,2.437172
6.047972,4.5968466,1.4867566
5.1599154,4.440417,1.2689313
8.2612095,5.377367,2.3399425
7.454442,3.505335,2.3944259
5.0434737,2.277218,2.280509
9.509609,6.8070555,2.238043
9.64724,2.1594403,1.4657611
9.468763,5.5240693,1.0277234
10.578846,4.8984733,1.0054588
7.4939957,2.9463873,1.8427557
12.405458,2.8339362,2.3059587
8.319062,3.9210062,1.5659249
12.8717165,5.3420553,2.2764676
11.390721,3.178874,2.1489067
6.449581,6.587328,1.224433
10.361937,5.6968946,2.5919306
12.672575,5.2146525,1.2541333
11.041491,2.969115,1.1147867
6.5903335,2.4003391,2.5438664
5.7632556,6.2120943,1.4419132
11.556523,2.780307,2.5162349
13.398408,3.1861227,1.233799
13.903415,3.727177,1.8762164
9.361678,4.7959747,2.0436862
9.012475,2.3429062,1.9093565
8.601211,4.97121,2.1187036
11.103868,2.787638,2.3798208
8.418478,4.3637085,2.0387044
10.764546,2.1606731,1.0856403
12.27447,3.7242005,1.6544918
6.4002323,4.6211944,2.031592
14.775236,2.8740816,2.8435247
13.577486,2.4986608,1.8689773
5.9479346,3.5188344,2.5048304
13.148228,2.764651,1.445635
7.8035116,6.780463,1.8922669
6.0677757,4.48311,1.9296299
8.68223,5.8900895,2.973786
11.122197,2.5428126,2.2058215
13.135704,4.531262,1.1853743
12.978549,6.713422,1.3025002
5.61839,4.7436585,1.2801971
11.246558,4.5334263,2.1493516
11.171933,5.890839,2.1824262
13.67243,3.6954763,2.579276
10.838046,4.0869417,2.402049
9.572556,5.335315,1.3352472
9.337485,4.530245,2.3803594
8.817346,5.8506403,1.7638198
10.979083,5.22783,1.9421042
14.887462,4.297083,2.4485137
8.778315,3.8381083,2.8380454
11.902196,4.4684362,2.7274234
12.821494,6.8264217,2.6245956
10.718284,4.603214,1.6824161
7.598297,4.3418994,1.994894
8.13213,5.0960026,1.6900072
11.42514,3.2448475,1.7156218
9.700115,6.522913,1.898541
10.827816,4.544542,2.6377804
8.676493,2.2840817,1.2057061
10.166877,6.6576586,1.8092437
8.788995,3.2210736,1.6619061
8.295177,2.0709646,1.458153
7.7733774,4.2394314,1.8941666
9.554549,2.5317664,2.4231865
14.8036995,6.2449746,2.0388477
10.476075,3.704934,1.6021156
9.320802,5.0425696,1.1087741
5.6276817,5.229255,1.9994695
8.014143,6.3381987,2.6128447
12.135568,4.2137575,1.495631
12.4134655,4.9199204,2.093151
10.286633,6.9483614,1.7513988
7.7180433,4.992685,2.8615682
9.394279,2.5916133,2.6266222
12.167684,4.924046,1.9950943
11.586029,4.3829846,1.088416
8.427528,4.5822906,1.0868683
13.520612,4.7023077,1.4316168
8.884607,4.3893657,1.7814658
10.598653,4.7523,1.8187424
10.729822,5.976451,1.3030566
11.706457,5.878107,2.360171
9.661298,4.191535,1.4011458
9.089658,5.771279,2.5640848
9.686391,5.2936616,1.2596078
12.301562,3.9707499,2.463542
10.864941,4.0600877,2.2320013
7.808772,4.4580426,1.9286181
10.932704,5.2928076,2.1890848
9.519845,2.6279945,2.15188
9.837397,4.450695,1.4786587
14.162348,3.5700083,2.9393556
12.419056,4.7894034,1.1338626
9.02014,5.221807,2.2840211
5.42739,4.5525513,1.7772269
12.442904,4.231359,2.813063
13.014391,4.1434236,1.7824091
7.9502544,2.9801896,2.3335142
11.608609,3.5191495,2.0169032
12.419811,3.7416053,1.6780446
9.920026,4.3753014,1.9977888
8.796281,3.4627836,2.814238
8.262421,4.5653353,2.0513413
7.38171,2.43003,1.7218995
9.858898,6.299469,1.73054
9.353771,5.4367046,2.327579
11.937301,6.3643794,2.0539746
10.814244,3.893764,1.6192051
11.561389,2.474367,1.8873253
7.613826,4.0463405,2.1067297
11.032496,4.158621,1.6717955
14.577773,3.8440661,1.2944235
11.204308,5.037585,2.0281992
6.9939675,6.345912,1.0836005
13.516371,3.3175542,1.7482624
11.724987,5.6225815,1.5108322
5.033725,4.4840593,1.4886235
11.012193,3.09325,2.1275103
14.451919,5.0130935,2.542036
10.139543,5.477519,1.8718138
9.548389,3.9436646,2.06694
12.45842,5.5071383,2.3576477
8.3839445,4.4621997,2.6270137
9.86541,4.6053405,1.5082848
8.676559,5.8217244,1.4569336
10.022536,4.4472466,1.9315289
11.933669,5.106536,1.2881025
14.176833,6.865227,1.5321164
6.2419987,5.5261173,2.6980183
10.481149,3.864332,1.7856567
9.58636,3.6403275,2.1704397
13.028901,6.3295755,1.749321
10.83172,2.9249015,1.833269
11.564346,5.1341715,1.4763494
6.302757,5.031278,1.2915268
7.8622127,5.3030143,1.3598769
11.927076,5.9411817,2.2472012
7.765693,4.295799,2.1206605
9.528006,5.859207,2.304532
12.192164,5.605528,1.7626597
10.707509,4.3364897,1.52955
10.980319,3.9733565,2.1492126
13.048055,4.152898,2.578399
8.167416,6.878741,1.6759317
8.166559,3.9229693,1.5285478
12.186883,3.3844433,1.431439
10.930355,6.510825,2.7751496
11.67109,5.474647,1.9846009
11.6227455,5.5060143,1.4698664
12.662954,4.902134,1.7229275
11.446992,3.354333,1.0438763
10.891954,2.8863103,1.8610548
9.568526,5.5276117,1.7380925
10.522945,3.5858614,2.0686123
5.1005845,5.71582,1.6320028
10.858998,4.581788,1.5336759
8.490463,5.680111,2.2219868
11.063384,4.246274,2.0298355
11.031618,4.294492,1.7208203
12.317744,2.0090883,1.2078393
7.4525084,3.9214869,1.9284971
14.402688,6.2252636,2.6360362
8.553696,4.585056,1.7475959
8.462745,2.5686958,2.4915018
13.699176,2.4520278,1.2639289
7.9141674,3.0530703,1.8967053
12.746066,3.4573271,1.387617
14.305959,3.271058,1.3675909
6.323058,4.899466,2.2909808
7.4897904,5.1062818,1.918035
12.0043125,6.9104195,2.372763
13.907142,3.8264282,2.3310125
10.084185,2.0664134,2.7726462
12.141659,3.0928874,2.4072073
10.194525,5.688703,1.914549
10.718426,2.9807026,1.9458792
10.017649,6.1007433,2.674455
10.799531,4.095075,2.2090228
9.897275,6.108103,1.771971
8.79436,6.022152,2.6221986
5.811107,5.065132,2.1313865
9.847927,3.7202728,1.2881916
8.931413,6.277872,2.5647545
6.131785,2.94674,1.6194186
9.802763,5.6217055,1.6985756
5.3719153,3.5132706,2.5757096
9.238875,5.785608,1.4401311
11.082626,4.2958856,1.6299009
7.407883,4.8234725,2.3247397
6.3113136,4.80797,2.374332
10.073559,4.640672,2.1384895
13.379468,6.526724,2.1061108
6.5752325,4.836133,2.4119358
11.493838,4.2656555,1.3570038
6.560075,3.722994,1.9948684
12.292301,4.1907067,2.461366
12.98058,3.389096,1.7242246
8.326745,5.634989,1.3466507
10.226245,3.51189,1.7960774
8.237903,5.12242,2.1952536
11.029914,6.598533,1.997539
11.780719,6.294977,2.2143633
8.97078,3.000889,2.0630555
8.351083,5.416527,2.530487
9.070575,4.626303,1.960088
14.384817,2.94403,2.322643
12.712268,5.756851,1.8068993
8.032755,4.5819774,1.0685737
11.780976,4.4883547,2.2388425
9.801329,3.1493175,2.205478
6.2938547,3.098985,1.9747045
13.441495,3.1183925,2.2099688
9.713779,2.6758783,2.4889104
5.861769,5.145661,1.7782975
9.44269,4.2360578,1.3504733
13.493178,5.4922566,2.0596354
11.716636,5.5491915,1.8850143
8.140662,3.8908384,1.7290137
5.3880715,4.270895,1.4776843
9.742591,4.201882,2.3001857
11.182417,4.714125,1.7835064
11.677746,3.9008079,1.8321213
7.6760693,6.4916325,2.7290652
10.232597,3.01734,2.4611669
5.1348386,5.2241592,2.6205204
6.817243,5.534483,2.270772
12.156284,3.6151044,1.8216138
13.411516,3.5418625,2.8309107
10.627675,5.11437,2.2213485
10.828136,5.753194,1.9649125
9.29549,4.4334164,1.792249
11.281164,4.762551,1.2603992
8.405506,2.9050164,1.1869633
7.627403,5.032087,1.7031585
13.494867,2.1135123,1.9837031
8.11939,5.3720536,2.2727387
9.509996,2.6800485,1.6258823
8.451634,6.5906763,1.9397081
12.257501,4.42442,2.4995358
6.2328205,4.360175,1.7949426
13.45846,4.1372423,1.8389876
13.421354,4.082749,1.8557843
10.424443,4.6802115,1.4307562
6.918392,4.741547,1.91987
12.734491,5.4904675,2.815377
6.4225264,6.2564864,1.6467507
8.168458,4.1484323,2.17816
9.835705,5.7807627,2.2638755
10.779364,4.1194477,1.8720067
9.776713,5.6620374,2.6040783
8.574932,5.138994,2.1214714
11.339939,4.662697,2.9747796
14.472353,4.422662,1.1406986
9.611478,3.580113,2.225704
9.023859,4.395498,2.4198961
12.347845,6.5585365,1.7382122
13.60011,3.7372391,2.367794
10.034347,3.1755393,1.9238622
7.0397396,6.345757,2.7604988
9.393928,3.9718053,1.5970366
10.695433,4.645607,1.4904369
11.724127,3.3353755,2.2655823
7.132994,6.2152777,2.334596
12.353015,2.3654459,2.317197
8.567068,4.6999993,1.3204668
14.515811,5.9740577,1.802566
13.891713,3.6967766,1.7280302
11.278295,4.9186754,2.3667011
14.576458,2.6330514,1.2511563
11.879977,3.567899,1.9195603
12.685013,3.0850663,1.8637975
5.039686,6.560146,1.7076064
8.937729,4.759461,2.242574
10.820347,2.7255218,1.7425289
13.318348,2.6297586,2.6366525
6.458523,2.7185917,1.7766707
9.736819,5.4673624,2.1088514
6.8759313,5.31687,1.4215102
10.648251,5.219431,2.3840225
10.902015,3.8815966,1.5592566
9.779115,3.1836205,1.2867022
10.013045,2.9238856,1.2456522
6.79044,6.215381,2.0051327
12.341759,2.1123846,1.512537
6.3257794,4.901778,2.3843758
10.447706,4.675546,2.0360892
12.869173,5.572176,2.279486
7.2527614,5.0418653,2.1624033
9.245985,6.187634,1.64271
6.923233,5.4422493,2.4318545
13.459139,4.314362,2.128337
9.468122,3.6773164,1.9354948
6.863443,6.241566,1.8497683
13.916967,2.7814054,2.4668133
7.1759386,5.4007435,2.050935
13.0749855,3.4188113,2.5941346
10.989786,2.3331716,1.4878187
12.116929,4.107865,1.532563
13.518407,3.538152,2.023945
8.047818,4.683889,2.8090491
13.012583,4.052505,2.614187
11.388395,5.1237297,1.854689
13.427525,3.327997,1.9832045
9.097556,5.202167,1.6074926
8.24554,3.8129246,1.5604037
13.145348,6.214122,1.8550587
12.867925,3.3014245,2.5049121
11.807513,5.1429305,1.2437238
6.8239408,5.7839413,2.012618
9.625552,3.87507,2.3426445
9.95324,5.293486,1.4951222
7.045275,5.915257,2.6927733
8.197047,4.9696727,1.6203375
5.7510858,6.5164347,1.947745
10.797338,3.9492571,2.352625
11.091214,5.287006,2.131212
12.8932,2.9504097,2.0645978
13.974316,5.441742,1.9701835
12.526117,5.8537683,2.5610344
6.2141695,3.8689837,2.533158
6.665374,5.4814544,1.460726
9.641845,5.0025,2.0813913
10.316125,3.1690195,2.3744183
8.381246,2.1336646,1.9760997
9.126884,3.4211087,2.335321
9.104197,6.2124033,2.2548335
6.7163367,5.3204756,2.7379973
11.269769,4.3171387,1.9406992
10.952891,5.61326,2.1822767
8.8336735,2.6605835,2.1905138
9.216617,5.110303,2.653664
14.497191,6.717897,1.5226629
10.345837,4.5123715,2.4460535
7.902346,6.179756,1.6202388
12.511216,4.095851,2.17443
11.510909,2.1431746,2.57855
11.2275095,4.158599,1.3283234
10.669462,2.5863705,2.3328788
7.6667247,3.869152,2.8160863
6.514435,4.792463,1.2567838
9.455894,6.00926,2.1737685
9.304894,4.477076,1.1852919
9.048399,4.5299306,2.0751836
9.565331,3.4618816,2.1634228
8.126179,4.552909,2.3879395
14.465215,3.3777583,2.380402
14.301685,2.8027692,2.8134491
11.217089,6.9661517,1.4287999
10.803642,4.762513,2.0897603
8.653824,5.943957,1.7998421
12.3774395,4.0963793,1.661352
7.4907727,6.1278043,1.9136568
8.510329,6.3904195,1.7784765
12.297537,5.3461504,1.79833
9.929376,2.730186,1.6321683
5.1417336,5.007275,2.7056367
6.995759,4.484485,1.4443126
7.695025,4.814234,2.3507996
11.125732,4.2379494,2.318953
5.2334843,5.2005835,2.740632
9.572455,5.5121965,2.5103233
8.513555,3.4509635,2.5590937
9.500715,3.4079301,2.2077115
10.252718,6.770991,1.2425125
12.680452,2.898839,1.8145788
10.610122,6.8735476,1.9155818
13.12594,5.9789658,1.7107924
7.298876,4.7959943,2.4891524
9.998723,3.7123082,2.0920746
8.277753,6.5534797,1.4060518
10.173582,3.3687198,1.8354083
6.719678,3.971767,2.077038
14.301391,4.458402,2.3721178
7.917821,5.5247,1.7827121
6.2549214,5.2802176,2.065876
8.85447,2.9210277,2.115043
12.68482,3.0661445,2.1892054
8.719419,3.1339157,1.9640888
6.6251326,5.92283,1.9358402
7.642643,3.08052,1.3156801
7.7077017,3.163419,2.78718
10.502186,4.9867024,1.6010779
6.406898,6.8581643,2.4272234
8.1792,4.2119756,2.071901
12.111994,6.7794576,2.3501217
6.559952,4.9244976,1.6624072
8.491801,6.8751874,1.7071464
6.36751,6.056648,2.0635495
12.328414,4.964184,2.3890517
9.939147,5.679322,1.8741901
14.110853,5.968888,2.0755343
9.951306,3.3714533,1.0244637
9.713533,4.4657855,2.3180451
11.880029,2.5572238,2.093618
7.4704957,4.504021,2.0784967
8.241419,5.917512,2.2512777
13.485094,2.5968235,1.531644
8.891622,2.006162,2.4684174
9.24497,5.5954137,2.1483858
5.2397113,4.3008013,2.7208114
12.9155035,5.9686446,1.5467856
5.9258914,5.5073624,1.9732085
8.492988,4.69362,2.1017745
8.731554,4.6494584,2.1738431
11.305386,4.98768,2.8253794
12.202787,3.4797928,1.2365589
10.981859,6.559353,2.0938578
8.064793,5.228081,1.9275624
9.238543,4.9165416,2.4601865
9.50287,6.72456,1.7161589
9.532053,5.062966,2.4269261
13.271677,5.746349,1.8696532
11.967226,4.552958,2.347531
14.779262,5.982354,2.3951874
9.434295,6.4682074,2.0370517
13.946953,5.42172,1.5682689
11.633578,3.1262248,2.4921055
7.7914205,3.2137952,1.856061
8.036993,6.838265,1.5881646
8.884775,3.1323245,1.0010376
9.330418,4.824006,1.9024824
10.1969595,3.9043634,1.8296863
7.9148955,5.1332717,2.3154874
12.537084,3.5116289,1.9034047
12.844278,6.3842654,2.1838586
7.2941957,3.8790982,1.4638005
7.294468,4.406927,2.266624
12.540362,2.7747095,1.0117614
9.52812,4.9527693,2.326227
9.413175,5.4818773,1.6016111
6.866866,3.6623242,2.7047777
9.858467,4.187922,1.7009505
9.80897,5.8213854,1.7367417
12.80226,5.544061,2.6038165
11.544357,5.4880977,2.0058737
10.974595,5.498687,1.5951432
9.75995,4.8989058,1.2731838
11.480902,3.319078,2.5680187
12.426241,4.3972383,1.8771155
7.9549584,3.86545,1.8047279
10.240462,2.1475892,1.6523395
10.616227,4.9188776,1.6272357
11.6133995,4.6454477,2.4659655
8.552361,5.7836986,2.363426
7.2328377,6.483646,1.9643421
8.786696,4.7070594,1.7333132
7.593941,3.6013458,1.7830815
10.19133,6.1738677,1.4752455
11.484055,4.7741117,2.0521467
8.294238,4.845121,2.3135104
10.129198,3.9132433,1.610963
6.6323147,4.640961,2.3690846
10.978319,5.4688363,2.3465824
10.749113,5.509455,1.1950862
14.106575,2.5567946,2.2634907
9.894461,5.987398,2.0256095
5.9241786,5.501881,1.7890561
7.831247,3.6786568,1.2503725
10.428344,4.789024,1.6958296
13.212538,3.0789075,1.7116961
10.24315,4.602155,1.6764184
9.769152,4.7938633,1.9348984
8.928345,2.8893127,2.3107367
8.658315,4.871167,1.3736248
13.321817,2.5400724,1.4175346
10.367179,2.793633,2.7858303
12.151963,5.557835,1.6403658
11.328779,6.779609,1.1151338
6.760043,4.956205,2.3668005
12.784281,4.48897,1.3462708
11.534943,2.35438,1.6604452
10.040308,4.023634,2.002887
10.891756,3.8224027,2.8559446
7.428885,5.540177,2.7724261
6.15982,6.632333,2.5661356
5.213751,6.1470284,1.2338136
13.656515,3.1078053,2.078682
12.272034,3.4379585,2.2936716
6.901234,5.60227,1.3396868
10.213809,3.4312482,1.7389327
9.166994,3.6112623,2.133822
8.076217,4.5765953,1.9026929
9.271478,4.2758665,2.8795338
6.1672845,2.5717142,2.4460673
8.247205,2.5029387,1.8274779
9.346862,5.3148646,1.5599109
8.04978,4.984094,2.4780092
13.185563,3.8202865,1.50599
10.519147,4.8881407,1.5956446
7.054433,3.3440568,1.5139163
9.673644,3.1706543,1.2052364
9.558938,5.5087724,1.6135885
14.310663,5.9221582,1.6697677
12.81788,2.9955883,2.3672767
11.240895,4.1212554,1.0040911
12.235148,5.7047963,1.6476549
10.755083,3.7171106,1.4188757
14.071426,6.0206923,1.6405846
11.977528,2.9116395,1.9031934
5.9462256,5.506136,1.1398432
11.559787,4.737331,2.4704177
11.041176,4.354076,1.9948763
10.986138,5.424192,1.5263782
5.583397,3.9440522,1.898113
10.807118,4.119124,2.2204535
10.878544,4.8594155,2.8546062
11.311539,5.7792826,1.7143787
11.627313,4.617836,2.5148005
11.940202,5.0253024,2.4608448
10.969052,4.9331746,2.5389798
8.048585,4.7840095,2.2377894
10.747475,4.731671,1.3026626
8.555447,3.8224897,2.0153646
10.195698,6.543677,2.0142918
6.3469787,3.0061057,1.7601001
6.390372,4.746995,1.9362799
9.601997,4.5166245,2.2055936
9.271056,3.5899603,1.1781847
14.866217,5.672771,2.0501344
6.990695,5.861861,2.779594
5.8718257,4.599534,1.2914736
10.449049,4.979828,1.7749428
14.936332,3.4455929,1.3063515
10.5224495,5.54407,1.7220026
9.657035,4.803171,1.8018953
8.5492525,3.994527,2.5118227
9.927641,5.462947,1.7620453
9.541688,4.621864,1.4676644
8.686417,4.544092,1.6483735
9.83081,6.3441815,2.2952003
8.117924,5.069296,2.5391245
5.4478235,2.660423,2.3898826
11.338707,5.7153654,1.0588137
11.621382,4.5387115,2.1674905
12.367436,4.497065,2.6446571
12.764379,5.830556,2.2335854
10.609345,4.782086,1.0093167
12.284481,6.339284,2.0055826
6.972405,5.2239637,2.6751714
10.709842,5.226221,2.6436071
10.150745,4.5278063,1.2816561
12.53725,5.0070877,2.3959746
8.363629,6.8804607,1.8103837
6.2568064,5.161071,1.5604963
12.182339,4.193697,1.950909
12.355435,3.9924517,2.488299
10.119544,6.850446,2.9853585
9.783503,6.3949575,1.0828427
8.593483,4.4435053,2.2744634
7.4157023,4.741536,1.8304569
10.8499775,4.5754375,2.199771
9.72121,5.1558776,2.134532
6.633574,3.2062898,2.3469605
13.427323,2.6658883,2.1183407
8.594443,4.429923,2.8483624
7.1057854,4.517137,1.9576236
9.799533,6.010757,2.0660937
8.445674,3.3197649,2.1181157
12.9908695,6.0452614,2.5539498
